Date,Day Type,Screen,Screen Type,Movie,Genre,Duration,Show Time,Slot Category,Seats Booked,Capacity,Occupancy %,Ticket Price,Revenue,Occupancy Category,Revenue Category
19-May-25,Weekday,Screen 5,Standard,Shaitaan,Thriller,132,1:00 PM,Afternoon,79,110,72,250,19750,Medium,Normal Revenue
19-May-25,Weekday,Screen 5,Standard,Kalki,Sci-Fi,180,4:00 PM,Evening,104,110,95,250,26000,High,Normal Revenue
19-May-25,Weekday,Screen 5,Standard,Kalki,Sci-Fi,180,7:00 PM,Prime Time,108,110,98,250,27000,High,Normal Revenue
19-May-25,Weekday,Screen 5,Standard,Munjya,Horror Comedy,123,10:00 PM,Night,88,110,80,250,22000,High,Normal Revenue
19-May-25,Weekday,Screen 6,Premium,Chandu Champion,Sports Drama,145,10:00 AM,Morning,86,130,66,350,30100,Medium,Normal Revenue
19-May-25,Weekday,Screen 6,Premium,Shaitaan,Thriller,132,1:00 PM,Afternoon,92,130,71,350,32200,Medium,Normal Revenue
19-May-25,Weekday,Screen 6,Premium,Animal,Crime Drama,201,4:00 PM,Evening,112,130,86,350,39200,High,Normal Revenue
19-May-25,Weekday,Screen 6,Premium,Animal,Crime Drama,201,7:00 PM,Prime Time,130,130,100,350,45500,High,Normal Revenue
19-May-25,Weekday,Screen 6,Premium,Bad Newz,Comedy,142,10:00 PM,Night,114,130,88,350,39900,High,Normal Revenue
19-May-25,Weekday,Screen 7,Standard,Shaitaan,Thriller,132,10:00 AM,Morning,57,90,63,250,14250,Medium,Normal Revenue
19-May-25,Weekday,Screen 7,Standard,Stree 2,Horror Comedy,150,1:00 PM,Afternoon,70,90,78,250,17500,Medium,Normal Revenue
19-May-25,Weekday,Screen 7,Standard,Fighter,Action,166,4:00 PM,Evening,68,90,76,250,17000,Medium,Normal Revenue
19-May-25,Weekday,Screen 7,Standard,Shaitaan,Thriller,132,7:00 PM,Prime Time,72,90,80,250,18000,High,Normal Revenue
19-May-25,Weekday,Screen 7,Standard,Munjya,Horror Comedy,123,10:00 PM,Night,58,90,65,250,14500,Medium,Normal Revenue
19-May-25,Weekday,Screen 8,IMAX,Kalki,Sci-Fi,180,10:00 AM,Morning,84,150,56,450,37800,Medium,Normal Revenue
19-May-25,Weekday,Screen 8,IMAX,Shaitaan,Thriller,132,1:00 PM,Afternoon,82,150,55,450,36900,Medium,Normal Revenue
19-May-25,Weekday,Screen 8,IMAX,Chandu Champion,Sports Drama,145,4:00 PM,Evening,135,150,90,450,60750,High,High Revenue
19-May-25,Weekday,Screen 8,IMAX,Chandu Champion,Sports Drama,145,7:00 PM,Prime Time,126,150,84,450,56700,High,High Revenue
19-May-25,Weekday,Screen 8,IMAX,Bad Newz,Comedy,142,10:00 PM,Night,92,150,61,450,41400,Medium,Normal Revenue
19-May-25,Weekday,Screen 9,Standard,Stree 2,Horror Comedy,150,10:00 AM,Morning,51,100,51,250,12750,Medium,Normal Revenue
19-May-25,Weekday,Screen 9,Standard,Shaitaan,Thriller,132,1:00 PM,Afternoon,69,100,69,250,17250,Medium,Normal Revenue
19-May-25,Weekday,Screen 9,Standard,Animal,Crime Drama,201,4:00 PM,Evening,70,100,70,250,17500,Medium,Normal Revenue
19-May-25,Weekday,Screen 9,Standard,Fighter,Action,166,7:00 PM,Prime Time,80,100,80,250,20000,High,Normal Revenue
19-May-25,Weekday,Screen 9,Standard,Stree 2,Horror Comedy,150,10:00 PM,Night,63,100,63,250,15750,Medium,Normal Revenue
19-May-25,Weekday,Screen 10,Premium,Bad Newz,Comedy,142,10:00 AM,Morning,83,120,69,350,29050,Medium,Normal Revenue
19-May-25,Weekday,Screen 10,Premium,Bad Newz,Comedy,142,1:00 PM,Afternoon,66,120,55,350,23100,Medium,Normal Revenue
19-May-25,Weekday,Screen 10,Premium,Crew,Comedy Drama,124,4:00 PM,Evening,85,120,71,350,29750,Medium,Normal Revenue
19-May-25,Weekday,Screen 10,Premium,Chandu Champion,Sports Drama,145,7:00 PM,Prime Time,100,120,83,350,35000,High,Normal Revenue
19-May-25,Weekday,Screen 10,Premium,Pushpa 2,Action,170,10:00 PM,Night,80,120,67,350,28000,Medium,Normal Revenue
19-May-25,Weekday,Screen 11,Standard,Chandu Champion,Sports Drama,145,10:00 AM,Morning,37,80,46,250,9250,Low,Normal Revenue
19-May-25,Weekday,Screen 11,Standard,Kalki,Sci-Fi,180,1:00 PM,Afternoon,50,80,63,250,12500,Medium,Normal Revenue
19-May-25,Weekday,Screen 11,Standard,Shaitaan,Thriller,132,4:00 PM,Evening,56,80,70,250,14000,Medium,Normal Revenue
19-May-25,Weekday,Screen 11,Standard,Crew,Comedy Drama,124,7:00 PM,Prime Time,70,80,88,250,17500,High,Normal Revenue
19-May-25,Weekday,Screen 11,Standard,Chandu Champion,Sports Drama,145,10:00 PM,Night,70,80,87,250,17500,High,Normal Revenue
19-May-25,Weekday,Screen 12,IMAX,Stree 2,Horror Comedy,150,10:00 AM,Morning,67,140,48,450,30150,Low,Normal Revenue
19-May-25,Weekday,Screen 12,IMAX,Munjya,Horror Comedy,123,1:00 PM,Afternoon,90,140,64,450,40500,Medium,Normal Revenue
19-May-25,Weekday,Screen 12,IMAX,Kalki,Sci-Fi,180,4:00 PM,Evening,108,140,77,450,48600,Medium,Normal Revenue
19-May-25,Weekday,Screen 12,IMAX,Pushpa 2,Action,170,7:00 PM,Prime Time,133,140,95,450,59850,High,High Revenue
19-May-25,Weekday,Screen 12,IMAX,Chandu Champion,Sports Drama,145,10:00 PM,Night,98,140,70,450,44100,Medium,Normal Revenue
20-May-25,Weekday,Screen 1,IMAX,Crew,Comedy Drama,124,10:00 AM,Morning,78,120,65,450,35100,Medium,Normal Revenue
20-May-25,Weekday,Screen 1,IMAX,Bad Newz,Comedy,142,1:00 PM,Afternoon,94,120,78,450,42300,Medium,Normal Revenue
20-May-25,Weekday,Screen 1,IMAX,Shaitaan,Thriller,132,4:00 PM,Evening,103,120,86,450,46350,High,Normal Revenue
20-May-25,Weekday,Screen 1,IMAX,Munjya,Horror Comedy,123,7:00 PM,Prime Time,104,120,87,450,46800,High,Normal Revenue
20-May-25,Weekday,Screen 1,IMAX,Fighter,Action,166,10:00 PM,Night,107,120,89,450,48150,High,Normal Revenue
20-May-25,Weekday,Screen 2,Standard,Pushpa 2,Action,170,10:00 AM,Morning,46,80,57,250,11500,Medium,Normal Revenue
20-May-25,Weekday,Screen 2,Standard,Bad Newz,Comedy,142,1:00 PM,Afternoon,46,80,57,250,11500,Medium,Normal Revenue
20-May-25,Weekday,Screen 2,Standard,Fighter,Action,166,4:00 PM,Evening,74,80,92,250,18500,High,Normal Revenue
20-May-25,Weekday,Screen 2,Standard,Bad Newz,Comedy,142,7:00 PM,Prime Time,70,80,87,250,17500,High,Normal Revenue
20-May-25,Weekday,Screen 2,Standard,Crew,Comedy Drama,124,10:00 PM,Night,52,80,65,250,13000,Medium,Normal Revenue
20-May-25,Weekday,Screen 3,Standard,Crew,Comedy Drama,124,10:00 AM,Morning,43,100,43,250,10750,Low,Normal Revenue
20-May-25,Weekday,Screen 3,Standard,Bad Newz,Comedy,142,1:00 PM,Afternoon,61,100,61,250,15250,Medium,Normal Revenue
20-May-25,Weekday,Screen 3,Standard,Chandu Champion,Sports Drama,145,4:00 PM,Evening,73,100,73,250,18250,Medium,Normal Revenue
20-May-25,Weekday,Screen 3,Standard,Kalki,Sci-Fi,180,7:00 PM,Prime Time,80,100,80,250,20000,High,Normal Revenue
20-May-25,Weekday,Screen 3,Standard,Animal,Crime Drama,201,10:00 PM,Night,81,100,81,250,20250,High,Normal Revenue
20-May-25,Weekday,Screen 4,IMAX,Shaitaan,Thriller,132,10:00 AM,Morning,66,140,47,450,29700,Low,Normal Revenue
20-May-25,Weekday,Screen 4,IMAX,Bad Newz,Comedy,142,1:00 PM,Afternoon,102,140,73,450,45900,Medium,Normal Revenue
20-May-25,Weekday,Screen 4,IMAX,Munjya,Horror Comedy,123,4:00 PM,Evening,133,140,95,450,59850,High,High Revenue
20-May-25,Weekday,Screen 4,IMAX,Bad Newz,Comedy,142,7:00 PM,Prime Time,133,140,95,450,59850,High,High Revenue
20-May-25,Weekday,Screen 4,IMAX,Pushpa 2,Action,170,10:00 PM,Night,97,140,69,450,43650,Medium,Normal Revenue
20-May-25,Weekday,Screen 5,Standard,Fighter,Action,166,10:00 AM,Morning,67,110,61,250,16750,Medium,Normal Revenue
20-May-25,Weekday,Screen 5,Standard,Munjya,Horror Comedy,123,1:00 PM,Afternoon,86,110,78,250,21500,Medium,Normal Revenue
20-May-25,Weekday,Screen 5,Standard,Munjya,Horror Comedy,123,4:00 PM,Evening,96,110,87,250,24000,High,Normal Revenue
20-May-25,Weekday,Screen 5,Standard,Munjya,Horror Comedy,123,7:00 PM,Prime Time,94,110,85,250,23500,High,Normal Revenue
20-May-25,Weekday,Screen 5,Standard,Pushpa 2,Action,170,10:00 PM,Night,85,110,77,250,21250,Medium,Normal Revenue
20-May-25,Weekday,Screen 6,Premium,Shaitaan,Thriller,132,10:00 AM,Morning,83,130,64,350,29050,Medium,Normal Revenue
20-May-25,Weekday,Screen 6,Premium,Fighter,Action,166,1:00 PM,Afternoon,100,130,77,350,35000,Medium,Normal Revenue
20-May-25,Weekday,Screen 6,Premium,Fighter,Action,166,4:00 PM,Evening,114,130,88,350,39900,High,Normal Revenue
20-May-25,Weekday,Screen 6,Premium,Munjya,Horror Comedy,123,7:00 PM,Prime Time,105,130,81,350,36750,High,Normal Revenue
20-May-25,Weekday,Screen 6,Premium,Kalki,Sci-Fi,180,10:00 PM,Night,78,130,60,350,27300,Medium,Normal Revenue
20-May-25,Weekday,Screen 7,Standard,Crew,Comedy Drama,124,10:00 AM,Morning,36,90,40,250,9000,Low,Normal Revenue
20-May-25,Weekday,Screen 7,Standard,Munjya,Horror Comedy,123,1:00 PM,Afternoon,61,90,68,250,15250,Medium,Normal Revenue
20-May-25,Weekday,Screen 7,Standard,Crew,Comedy Drama,124,4:00 PM,Evening,64,90,71,250,16000,Medium,Normal Revenue
20-May-25,Weekday,Screen 7,Standard,Stree 2,Horror Comedy,150,7:00 PM,Prime Time,76,90,84,250,19000,High,Normal Revenue
20-May-25,Weekday,Screen 7,Standard,Animal,Crime Drama,201,10:00 PM,Night,74,90,82,250,18500,High,Normal Revenue
20-May-25,Weekday,Screen 8,IMAX,Pushpa 2,Action,170,10:00 AM,Morning,82,150,55,450,36900,Medium,Normal Revenue
20-May-25,Weekday,Screen 8,IMAX,Shaitaan,Thriller,132,1:00 PM,Afternoon,106,150,71,450,47700,Medium,Normal Revenue
20-May-25,Weekday,Screen 8,IMAX,Munjya,Horror Comedy,123,4:00 PM,Evening,132,150,88,450,59400,High,High Revenue
20-May-25,Weekday,Screen 8,IMAX,Pushpa 2,Action,170,7:00 PM,Prime Time,122,150,81,450,54900,High,High Revenue
20-May-25,Weekday,Screen 8,IMAX,Shaitaan,Thriller,132,10:00 PM,Night,99,150,66,450,44550,Medium,Normal Revenue
20-May-25,Weekday,Screen 9,Standard,Crew,Comedy Drama,124,10:00 AM,Morning,69,100,69,250,17250,Medium,Normal Revenue
20-May-25,Weekday,Screen 9,Standard,Fighter,Action,166,1:00 PM,Afternoon,60,100,60,250,15000,Medium,Normal Revenue
20-May-25,Weekday,Screen 9,Standard,Shaitaan,Thriller,132,4:00 PM,Evening,70,100,70,250,17500,Medium,Normal Revenue
20-May-25,Weekday,Screen 9,Standard,Munjya,Horror Comedy,123,7:00 PM,Prime Time,96,100,96,250,24000,High,Normal Revenue
20-May-25,Weekday,Screen 9,Standard,Stree 2,Horror Comedy,150,10:00 PM,Night,90,100,90,250,22500,High,Normal Revenue
20-May-25,Weekday,Screen 10,Premium,Bad Newz,Comedy,142,10:00 AM,Morning,66,120,55,350,23100,Medium,Normal Revenue
20-May-25,Weekday,Screen 10,Premium,Kalki,Sci-Fi,180,1:00 PM,Afternoon,96,120,80,350,33600,High,Normal Revenue
20-May-25,Weekday,Screen 10,Premium,Fighter,Action,166,4:00 PM,Evening,94,120,78,350,32900,Medium,Normal Revenue
20-May-25,Weekday,Screen 10,Premium,Fighter,Action,166,7:00 PM,Prime Time,114,120,95,350,39900,High,Normal Revenue
20-May-25,Weekday,Screen 10,Premium,Shaitaan,Thriller,132,10:00 PM,Night,74,120,62,350,25900,Medium,Normal Revenue
20-May-25,Weekday,Screen 11,Standard,Fighter,Action,166,10:00 AM,Morning,38,80,47,250,9500,Low,Normal Revenue
20-May-25,Weekday,Screen 11,Standard,Animal,Crime Drama,201,1:00 PM,Afternoon,61,80,76,250,15250,Medium,Normal Revenue
20-May-25,Weekday,Screen 11,Standard,Stree 2,Horror Comedy,150,4:00 PM,Evening,76,80,95,250,19000,High,Normal Revenue
20-May-25,Weekday,Screen 11,Standard,Animal,Crime Drama,201,7:00 PM,Prime Time,69,80,86,250,17250,High,Normal Revenue
20-May-25,Weekday,Screen 11,Standard,Munjya,Horror Comedy,123,10:00 PM,Night,72,80,90,250,18000,High,Normal Revenue
20-May-25,Weekday,Screen 12,IMAX,Kalki,Sci-Fi,180,10:00 AM,Morning,94,140,67,450,42300,Medium,Normal Revenue
20-May-25,Weekday,Screen 12,IMAX,Shaitaan,Thriller,132,1:00 PM,Afternoon,91,140,65,450,40950,Medium,Normal Revenue
20-May-25,Weekday,Screen 12,IMAX,Munjya,Horror Comedy,123,4:00 PM,Evening,127,140,91,450,57150,High,High Revenue
20-May-25,Weekday,Screen 12,IMAX,Pushpa 2,Action,170,7:00 PM,Prime Time,136,140,97,450,61200,High,High Revenue
20-May-25,Weekday,Screen 12,IMAX,Pushpa 2,Action,170,10:00 PM,Night,118,140,84,450,53100,High,High Revenue
21-May-25,Weekday,Screen 1,IMAX,Crew,Comedy Drama,124,10:00 AM,Morning,82,120,68,450,36900,Medium,Normal Revenue
21-May-25,Weekday,Screen 1,IMAX,Kalki,Sci-Fi,180,1:00 PM,Afternoon,91,120,76,450,40950,Medium,Normal Revenue
21-May-25,Weekday,Screen 1,IMAX,Chandu Champion,Sports Drama,145,4:00 PM,Evening,108,120,90,450,48600,High,Normal Revenue
21-May-25,Weekday,Screen 1,IMAX,Kalki,Sci-Fi,180,7:00 PM,Prime Time,112,120,93,450,50400,High,High Revenue
21-May-25,Weekday,Screen 1,IMAX,Animal,Crime Drama,201,10:00 PM,Night,78,120,65,450,35100,Medium,Normal Revenue
21-May-25,Weekday,Screen 2,Standard,Munjya,Horror Comedy,123,10:00 AM,Morning,52,80,65,250,13000,Medium,Normal Revenue
21-May-25,Weekday,Screen 2,Standard,Animal,Crime Drama,201,1:00 PM,Afternoon,61,80,76,250,15250,Medium,Normal Revenue
21-May-25,Weekday,Screen 2,Standard,Fighter,Action,166,4:00 PM,Evening,67,80,84,250,16750,High,Normal Revenue
21-May-25,Weekday,Screen 2,Standard,Stree 2,Horror Comedy,150,7:00 PM,Prime Time,66,80,82,250,16500,High,Normal Revenue
21-May-25,Weekday,Screen 2,Standard,Shaitaan,Thriller,132,10:00 PM,Night,50,80,63,250,12500,Medium,Normal Revenue
21-May-25,Weekday,Screen 3,Standard,Kalki,Sci-Fi,180,10:00 AM,Morning,59,100,59,250,14750,Medium,Normal Revenue
21-May-25,Weekday,Screen 3,Standard,Kalki,Sci-Fi,180,1:00 PM,Afternoon,63,100,63,250,15750,Medium,Normal Revenue
21-May-25,Weekday,Screen 3,Standard,Animal,Crime Drama,201,4:00 PM,Evening,87,100,87,250,21750,High,Normal Revenue
21-May-25,Weekday,Screen 3,Standard,Chandu Champion,Sports Drama,145,7:00 PM,Prime Time,88,100,88,250,22000,High,Normal Revenue
21-May-25,Weekday,Screen 3,Standard,Shaitaan,Thriller,132,10:00 PM,Night,73,100,73,250,18250,Medium,Normal Revenue
21-May-25,Weekday,Screen 4,IMAX,Stree 2,Horror Comedy,150,10:00 AM,Morning,69,140,49,450,31050,Low,Normal Revenue
21-May-25,Weekday,Screen 4,IMAX,Pushpa 2,Action,170,1:00 PM,Afternoon,102,140,73,450,45900,Medium,Normal Revenue
21-May-25,Weekday,Screen 4,IMAX,Kalki,Sci-Fi,180,4:00 PM,Evening,120,140,86,450,54000,High,High Revenue
21-May-25,Weekday,Screen 4,IMAX,Munjya,Horror Comedy,123,7:00 PM,Prime Time,118,140,84,450,53100,High,High Revenue
21-May-25,Weekday,Screen 4,IMAX,Animal,Crime Drama,201,10:00 PM,Night,92,140,66,450,41400,Medium,Normal Revenue
21-May-25,Weekday,Screen 5,Standard,Chandu Champion,Sports Drama,145,10:00 AM,Morning,69,110,63,250,17250,Medium,Normal Revenue
21-May-25,Weekday,Screen 5,Standard,Crew,Comedy Drama,124,1:00 PM,Afternoon,67,110,61,250,16750,Medium,Normal Revenue
21-May-25,Weekday,Screen 5,Standard,Stree 2,Horror Comedy,150,4:00 PM,Evening,98,110,89,250,24500,High,Normal Revenue
21-May-25,Weekday,Screen 5,Standard,Chandu Champion,Sports Drama,145,7:00 PM,Prime Time,108,110,98,250,27000,High,Normal Revenue
21-May-25,Weekday,Screen 5,Standard,Pushpa 2,Action,170,10:00 PM,Night,85,110,77,250,21250,Medium,Normal Revenue
21-May-25,Weekday,Screen 6,Premium,Bad Newz,Comedy,142,10:00 AM,Morning,86,130,66,350,30100,Medium,Normal Revenue
21-May-25,Weekday,Screen 6,Premium,Animal,Crime Drama,201,1:00 PM,Afternoon,90,130,69,350,31500,Medium,Normal Revenue
21-May-25,Weekday,Screen 6,Premium,Shaitaan,Thriller,132,4:00 PM,Evening,94,130,72,350,32900,Medium,Normal Revenue
21-May-25,Weekday,Screen 6,Premium,Chandu Champion,Sports Drama,145,7:00 PM,Prime Time,129,130,99,350,45150,High,Normal Revenue
21-May-25,Weekday,Screen 6,Premium,Munjya,Horror Comedy,123,10:00 PM,Night,98,130,75,350,34300,Medium,Normal Revenue
21-May-25,Weekday,Screen 7,Standard,Chandu Champion,Sports Drama,145,10:00 AM,Morning,36,90,40,250,9000,Low,Normal Revenue
21-May-25,Weekday,Screen 7,Standard,Bad Newz,Comedy,142,1:00 PM,Afternoon,54,90,60,250,13500,Medium,Normal Revenue
21-May-25,Weekday,Screen 7,Standard,Bad Newz,Comedy,142,4:00 PM,Evening,73,90,81,250,18250,High,Normal Revenue
21-May-25,Weekday,Screen 7,Standard,Chandu Champion,Sports Drama,145,7:00 PM,Prime Time,77,90,86,250,19250,High,Normal Revenue
21-May-25,Weekday,Screen 7,Standard,Pushpa 2,Action,170,10:00 PM,Night,56,90,62,250,14000,Medium,Normal Revenue
21-May-25,Weekday,Screen 8,IMAX,Stree 2,Horror Comedy,150,10:00 AM,Morning,78,150,52,450,35100,Medium,Normal Revenue
21-May-25,Weekday,Screen 8,IMAX,Shaitaan,Thriller,132,1:00 PM,Afternoon,99,150,66,450,44550,Medium,Normal Revenue
21-May-25,Weekday,Screen 8,IMAX,Pushpa 2,Action,170,4:00 PM,Evening,116,150,77,450,52200,Medium,High Revenue
21-May-25,Weekday,Screen 8,IMAX,Fighter,Action,166,7:00 PM,Prime Time,130,150,87,450,58500,High,High Revenue
21-May-25,Weekday,Screen 8,IMAX,Shaitaan,Thriller,132,10:00 PM,Night,130,150,87,450,58500,High,High Revenue
21-May-25,Weekday,Screen 9,Standard,Fighter,Action,166,10:00 AM,Morning,42,100,42,250,10500,Low,Normal Revenue
21-May-25,Weekday,Screen 9,Standard,Fighter,Action,166,1:00 PM,Afternoon,70,100,70,250,17500,Medium,Normal Revenue
21-May-25,Weekday,Screen 9,Standard,Bad Newz,Comedy,142,4:00 PM,Evening,75,100,75,250,18750,Medium,Normal Revenue
21-May-25,Weekday,Screen 9,Standard,Kalki,Sci-Fi,180,7:00 PM,Prime Time,97,100,97,250,24250,High,Normal Revenue
21-May-25,Weekday,Screen 9,Standard,Animal,Crime Drama,201,10:00 PM,Night,73,100,73,250,18250,Medium,Normal Revenue
21-May-25,Weekday,Screen 10,Premium,Kalki,Sci-Fi,180,10:00 AM,Morning,70,120,58,350,24500,Medium,Normal Revenue
21-May-25,Weekday,Screen 10,Premium,Stree 2,Horror Comedy,150,1:00 PM,Afternoon,79,120,66,350,27650,Medium,Normal Revenue
21-May-25,Weekday,Screen 10,Premium,Stree 2,Horror Comedy,150,4:00 PM,Evening,106,120,88,350,37100,High,Normal Revenue
21-May-25,Weekday,Screen 10,Premium,Shaitaan,Thriller,132,7:00 PM,Prime Time,101,120,84,350,35350,High,Normal Revenue
21-May-25,Weekday,Screen 10,Premium,Bad Newz,Comedy,142,10:00 PM,Night,72,120,60,350,25200,Medium,Normal Revenue
21-May-25,Weekday,Screen 11,Standard,Animal,Crime Drama,201,10:00 AM,Morning,46,80,58,250,11500,Medium,Normal Revenue
21-May-25,Weekday,Screen 11,Standard,Kalki,Sci-Fi,180,1:00 PM,Afternoon,46,80,58,250,11500,Medium,Normal Revenue
21-May-25,Weekday,Screen 11,Standard,Munjya,Horror Comedy,123,4:00 PM,Evening,65,80,81,250,16250,High,Normal Revenue
21-May-25,Weekday,Screen 11,Standard,Crew,Comedy Drama,124,7:00 PM,Prime Time,74,80,92,250,18500,High,Normal Revenue
21-May-25,Weekday,Screen 11,Standard,Chandu Champion,Sports Drama,145,10:00 PM,Night,52,80,65,250,13000,Medium,Normal Revenue
21-May-25,Weekday,Screen 12,IMAX,Animal,Crime Drama,201,10:00 AM,Morning,76,140,54,450,34200,Medium,Normal Revenue
21-May-25,Weekday,Screen 12,IMAX,Crew,Comedy Drama,124,1:00 PM,Afternoon,78,140,56,450,35100,Medium,Normal Revenue
21-May-25,Weekday,Screen 12,IMAX,Bad Newz,Comedy,142,4:00 PM,Evening,115,140,82,450,51750,High,High Revenue
21-May-25,Weekday,Screen 12,IMAX,Animal,Crime Drama,201,7:00 PM,Prime Time,119,140,85,450,53550,High,High Revenue
21-May-25,Weekday,Screen 12,IMAX,Chandu Champion,Sports Drama,145,10:00 PM,Night,94,140,67,450,42300,Medium,Normal Revenue
22-May-25,Weekday,Screen 1,IMAX,Chandu Champion,Sports Drama,145,10:00 AM,Morning,84,120,70,450,37800,Medium,Normal Revenue
22-May-25,Weekday,Screen 1,IMAX,Pushpa 2,Action,170,1:00 PM,Afternoon,88,120,73,450,39600,Medium,Normal Revenue
22-May-25,Weekday,Screen 1,IMAX,Shaitaan,Thriller,132,4:00 PM,Evening,102,120,85,450,45900,High,Normal Revenue
22-May-25,Weekday,Screen 1,IMAX,Animal,Crime Drama,201,7:00 PM,Prime Time,106,120,88,450,47700,High,Normal Revenue
22-May-25,Weekday,Screen 1,IMAX,Bad Newz,Comedy,142,10:00 PM,Night,96,120,80,450,43200,High,Normal Revenue
22-May-25,Weekday,Screen 2,Standard,Pushpa 2,Action,170,10:00 AM,Morning,32,80,40,250,8000,Low,Normal Revenue
22-May-25,Weekday,Screen 2,Standard,Kalki,Sci-Fi,180,1:00 PM,Afternoon,53,80,66,250,13250,Medium,Normal Revenue
22-May-25,Weekday,Screen 2,Standard,Pushpa 2,Action,170,4:00 PM,Evening,71,80,89,250,17750,High,Normal Revenue
22-May-25,Weekday,Screen 2,Standard,Pushpa 2,Action,170,7:00 PM,Prime Time,77,80,96,250,19250,High,Normal Revenue
22-May-25,Weekday,Screen 2,Standard,Fighter,Action,166,10:00 PM,Night,61,80,76,250,15250,Medium,Normal Revenue
22-May-25,Weekday,Screen 3,Standard,Bad Newz,Comedy,142,10:00 AM,Morning,62,100,62,250,15500,Medium,Normal Revenue
22-May-25,Weekday,Screen 3,Standard,Bad Newz,Comedy,142,1:00 PM,Afternoon,60,100,60,250,15000,Medium,Normal Revenue
22-May-25,Weekday,Screen 3,Standard,Fighter,Action,166,4:00 PM,Evening,89,100,89,250,22250,High,Normal Revenue
22-May-25,Weekday,Screen 3,Standard,Animal,Crime Drama,201,7:00 PM,Prime Time,86,100,86,250,21500,High,Normal Revenue
22-May-25,Weekday,Screen 3,Standard,Stree 2,Horror Comedy,150,10:00 PM,Night,76,100,76,250,19000,Medium,Normal Revenue
22-May-25,Weekday,Screen 4,IMAX,Fighter,Action,166,10:00 AM,Morning,97,140,69,450,43650,Medium,Normal Revenue
22-May-25,Weekday,Screen 4,IMAX,Chandu Champion,Sports Drama,145,1:00 PM,Afternoon,85,140,61,450,38250,Medium,Normal Revenue
22-May-25,Weekday,Screen 4,IMAX,Kalki,Sci-Fi,180,4:00 PM,Evening,105,140,75,450,47250,Medium,Normal Revenue
22-May-25,Weekday,Screen 4,IMAX,Animal,Crime Drama,201,7:00 PM,Prime Time,129,140,92,450,58050,High,High Revenue
22-May-25,Weekday,Screen 4,IMAX,Munjya,Horror Comedy,123,10:00 PM,Night,109,140,78,450,49050,Medium,Normal Revenue
22-May-25,Weekday,Screen 5,Standard,Crew,Comedy Drama,124,10:00 AM,Morning,55,110,50,250,13750,Medium,Normal Revenue
22-May-25,Weekday,Screen 5,Standard,Munjya,Horror Comedy,123,1:00 PM,Afternoon,88,110,80,250,22000,High,Normal Revenue
22-May-25,Weekday,Screen 5,Standard,Chandu Champion,Sports Drama,145,4:00 PM,Evening,97,110,88,250,24250,High,Normal Revenue
22-May-25,Weekday,Screen 5,Standard,Fighter,Action,166,7:00 PM,Prime Time,102,110,93,250,25500,High,Normal Revenue
22-May-25,Weekday,Screen 5,Standard,Shaitaan,Thriller,132,10:00 PM,Night,76,110,69,250,19000,Medium,Normal Revenue
22-May-25,Weekday,Screen 6,Premium,Stree 2,Horror Comedy,150,10:00 AM,Morning,77,130,59,350,26950,Medium,Normal Revenue
22-May-25,Weekday,Screen 6,Premium,Pushpa 2,Action,170,1:00 PM,Afternoon,87,130,67,350,30450,Medium,Normal Revenue
